PID	Building #	Year Built	Living Area	Replacement Cost	Percent Good	Value after Depreciation	Style	Model	Grade	Stories	Total Bedrooms	Total Bthrms	Total Half Baths	Total Rooms	Num Kitchens	Gross Floor Area	Living Area	CollectedOn
1389	1	1976	1,392	196479	72	141500	Modern/Contemp	Residential	Average +10	1.75	2	1	0	5	01	2,162	1,392	2023-08-17
1389	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1394	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1399	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1400	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1401	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1402	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1403	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1406	1	2003	3,821	740505	89	659000	Cape Cod	Residential	Excellent	1.75	3	4	0	9	00	7,536	3,821	2023-08-17
1406	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1410	1	1991	1,764	216556	71	153800	Cape Cod	Residential	Average +10	1.75	3	2	0	5	01	3,728	1,764	2023-08-17
1412	1	1971	877	84712	57	48300	Modern/Contemp	Residential	Minimum	1.75	1	0	1	3	01	1,650	877	2023-08-17
1412	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1412	3		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1413	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1417	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1423	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1435	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1436	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1437	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1438	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1439	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1440	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1441	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1442	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1443	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1446	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1447	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1448	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1448	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1449	1	1950	1,162	77522	72	55800	Camp	Residential	Average +10	2	3	1	1	5	01	1,478	1,162	2023-08-17
1450	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1451	1	1945	1,152	141332	76	107400	Ranch	Residential	Average	1	2	1	0	4	01	1,320	1,152	2023-08-17
1455	1	1988	2,065	294354	75	220800	Modern/Contemp	Residential	Average +20	2	3	3	0	6	01	3,679	2,065	2023-08-17
1456	1	1938	570	23040	65	15000	Camp	Residential	Minimum	1	1	1	0	2	01	698	570	2023-08-17
1457	1	1981	1,400	141689	69	97800	Cape Cod	Residential	Below Average	1.75	3	2	0	5	01	2,042	1,400	2023-08-17
1462	1	1978	2,400	352218	67	236000	Modern/Contemp	Residential	Average +20	1	3	2	0	5	01	5,770	2,400	2023-08-17
1462	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1464	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1466	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1468	1	1974	1,875	334500	73	244200	Family Conver.	Residential	Average +20	1	3	2	0	8	01	4,935	1,875	2023-08-17
1468	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1469	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1471	1	1932	352	14718	65	9600	Camp	Residential	Average	1	2	0	0	3	01	528	352	2023-08-17
1472	1	1960	1,152	94922	60	57000	Ranch	Residential	Minimum	1	2	1	0	5	01	1,188	1,152	2023-08-17
1473	1	1997	1,537	150117	81	121600	Cape Cod	Residential	Average	1.5	3	2	0	5	01	1,856	1,537	2023-08-17
1473	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1473	3	1950	365	17385	60	10400	Camp	Residential	Below Average	1	1	1	0	2	 	768	365	2023-08-17
1475	1	1960	1,040	62478	90	56200	Camp	Residential	Average	2	1	1	0	2	 	1,353	1,040	2023-08-17
1475	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1477	1	1940	994	108722	72	78300	Ranch	Residential	Below Average	1	1	1	0	5	01	1,552	994	2023-08-17
1484	1	1955	1,549	140323	72	101000	Conventional	Residential	Average +10	2	3	1	1	5	01	2,305	1,549	2023-08-17
1485	1	1935	1,810	182911	76	139000	Modern/Contemp	Residential	Below Average	1	3	1	0	7	01	2,915	1,810	2023-08-17
1486	1	2010	1,770	257886	93	239800	Cape Cod	Residential	Average +20	1.75	4	2	1	7	 	3,256	1,770	2023-08-17
1486	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1488	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
1489	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100000	1	2007	2,849	814475	93	757500	Modern/Contemp	Residential	Excellent	1.5	4	3	2	11	 	6,919	2,849	2023-08-17
100021	1	2004	5,705	1065284	91	969400	Modern/Contemp	Residential	Excellent	1.75	4	5	1	12	 	7,762	5,705	2023-08-17
100021	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100041	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100103	1	1988	1,764	264414	69	182400	Cape Cod	Residential	Average +20	1.75	4	3	0	7	01	3,304	1,764	2023-08-17
100103	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100122	1	2001	2,616	393574	85	334500	Ranch	Residential	Average +20	1	3	2	0	8	01	6,760	2,616	2023-08-17
100142	1	1985	900	110603	80	88500	Condominium	Res Condo	Average +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	900	900	2023-08-17
100162	1	1985	900	110603	80	88500	Condominium	Res Condo	Average +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	900	900	2023-08-17
100163	1	1985	1,160	153245	80	122600	Condominium	Res Condo	Average +20	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	1,160	1,160	2023-08-17
100164	1	1985	1,150	152494	76	115900	Condominium	Res Condo	Average +20	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	1,150	1,150	2023-08-17
100182	1	1985	1,720	262395	89	233500	Condominium	Res Condo	Good +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	6	MISSING-Num Kitchens:	1,720	1,720	2023-08-17
100184	1	1981	2,500	501918	42	210800	Condo Office	Com Condo	Good +20	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	3,192	2,500	2023-08-17
100202	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100243	1	2001	2,456	560805	85	476700	Colonial	Residential	Good +10	2	3	3	0	8	01	4,772	2,456	2023-08-17
100243	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100262	1	2001	3,630	868858	85	738500	Colonial	Residential	Excellent	2	3	3	0	8	01	7,186	3,630	2023-08-17
100263	1	2000	3,240	660547	85	561500	Colonial	Residential	Good +10	2	4	3	1	9	01	5,790	3,240	2023-08-17
100264	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100265	1	2013	2,052	411452	96	395000	Colonial	Residential	Good	2	3	2	2	6	 	3,417	2,052	2023-08-17
100282	1	1999	2,676	604153	81	489400	Colonial	Residential	Good +10	2	3	3	1	9	01	4,997	2,676	2023-08-17
100302	1	1997	1,965	276703	83	229700	Modern/Contemp	Residential	Average +20	2	2	2	0	7	01	3,388	1,965	2023-08-17
100322	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100361	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100401	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100422	1	1981	2,000	300612	90	270600	Condominium	Res Condo	Good +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	6	MISSING-Num Kitchens:	2,200	2,000	2023-08-17
100422	2	1999	432	49579	83	41200	Studio/Garage	Residential	Average	1.75	00	0	0	 	00	1,152	432	2023-08-17
100442	1	1981	1,960	277289	90	249600	Condominium	Res Condo	Good +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	1,960	1,960	2023-08-17
100462	1	1981	1,430	145731	85	123900	Condominium	Res Condo	Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	1,430	1,430	2023-08-17
100463	1	1981	1,980	292558	85	248700	Condominium	Res Condo	Good +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	3,180	1,980	2023-08-17
100482	1	1983	1,056	144509	85	122800	Condominium	Res Condo	Average +20	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	1,120	1,056	2023-08-17
100502	1	1983	2,268	314014	90	282600	Condominium	Res Condo	Good +10	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	2,448	2,268	2023-08-17
100503	1	1986	1,056	144914	90	130400	Condominium	Res Condo	Average +20	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	1,136	1,056	2023-08-17
100522	1	1985	936	119205	80	95400	Condominium	Res Condo	Average +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	984	936	2023-08-17
100523	1	1985	1,484	229008	90	206100	Condominium	Res Condo	Good +10	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	2,120	1,484	2023-08-17
100542	1	1790	1,926	369617	90	332700	Condominium	Res Condo	Good +20	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	7	MISSING-Num Kitchens:	4,062	1,926	2023-08-17
100543	1	1980	3,401	537083	75	402800	Condominium	Res Condo	Good +20	2.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	9	MISSING-Num Kitchens:	5,202	3,401	2023-08-17
100562	1	1982	2,087	312614	90	281400	Condominium	Res Condo	Good +10	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	2,662	2,087	2023-08-17
100562	2	2000	288	37167	83	30800	Studio/Garage	Residential	Average	1.5	00	0	0	1	00	1,152	288	2023-08-17
100563	1	1982	1,663	257375	85	218800	Condominium	Res Condo	Good +10	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	2,016	1,663	2023-08-17
100582	1	1982	1,470	289317	85	245900	Condominium	Res Condo	Good +10	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	5	MISSING-Num Kitchens:	2,670	1,470	2023-08-17
100583	1	1987	9,335	1639660	68	1115000	Private School	Commercial	Average +10	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	10,310	9,335	2023-08-17
100583	2	1989	3,091	342336	60	205400	Private School	Commercial	Minimum	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	4	MISSING-Num Kitchens:	4,032	3,091	2023-08-17
100583	3	1998	2,828	314226	40	125700	Private School	Commercial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	2,828	2,828	2023-08-17
100583	4	2019	314	106586	90	95900	Private School	Commercial	Average +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	821	314	2023-08-17
100602	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100622	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100642	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100662	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
100722	1	2006	2,368	421807	87	367000	Colonial	Residential	Average +20	2	4	3	1	7	 	3,660	2,368	2023-08-17
100742	1	2008	3,078	695213	91	632600	Modern/Contemp	Residential	Good +20	1.75	2	3	0	7	 	7,364	3,078	2023-08-17
100822	1	1986	1,140	207947	71	147600	Ranch	Residential	Average +10	1	2	2	0	4	01	2,984	1,140	2023-08-17
100863	1	1999	1,512	185418	83	153900	Cape Cod	Residential	Average	1.75	3	2	0	6	01	2,764	1,512	2023-08-17
101082	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101143	1	2000	2,304	459399	83	381300	Colonial	Residential	Average +20	2	5	3	0	11	01	4,176	2,304	2023-08-17
101143	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101162	1	1850	3,038	349594	72	251700	Stor/Off/Apt	Commercial	Average +10	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	10	MISSING-Num Kitchens:	6,233	3,038	2023-08-17
101182	1	2017	2,548	464662	98	455400	Colonial	Residential	Good	2	3	2	1	7	 	4,924	2,548	2023-08-17
101183	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101202	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101202	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101203	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101204	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101205	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101224	1	2004	2,734	599745	85	509800	Colonial	Residential	Good	1.75	3	3	0	8	 	6,829	2,734	2023-08-17
101242	1	2001	3,266	725867	87	631500	Colonial	Residential	Good +10	2	4	2	1	13	00	7,772	3,266	2023-08-17
101243	1	2003	3,197	660125	91	600700	Colonial	Residential	Good +10	2	4	3	1	9	 	6,183	3,197	2023-08-17
101262	1	2005	2,664	460826	88	405500	Modern/Contemp	Residential	Average +20	2	3	3	1	7	 	6,278	2,664	2023-08-17
101282	1	1788	3,034	419598	80	335700	Antique	Residential	Average +10	1.5	4	3	0	8	01	7,375	3,034	2023-08-17
101325	1	2002	3,065	681368	87	592800	Modern/Contemp	Residential	Excellent	1.75	2	2	1	8	01	7,190	3,065	2023-08-17
101325	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101342	1	2003	5,137	1061523	82	870400	Modern/Contemp	Residential	Excellent	1.75	3	3	2	9	01	10,351	5,137	2023-08-17
101342	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101362	1	2020	3,416	485647	99	480800	Modern/Contemp	Residential	Good	2	3	2	1	6	 	8,065	3,416	2023-08-17
101382	1	2002	1,687	256597	87	223200	Cape Cod	Residential	Average +20	1.75	2	2	0	6	01	3,944	1,687	2023-08-17
101442	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101462	1	2016	3,934	944742	97	916400	Modern/Contemp	Residential	Excellent	2	3	3	1	8	 	8,281	3,934	2023-08-17
101483	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101502	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101523	1	2005	1,809	319804	91	291000	Modern/Contemp	Residential	Good	2	2	2	0	7	 	4,151	1,809	2023-08-17
101542	1	1797	1,464	220940	72	159100	Antique	Residential	Average	1.5	4	1	0	7	01	4,392	1,464	2023-08-17
101542	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101562	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101582	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
101602	1	2006	1,183	130532	89	116200	Cape Cod	Residential	Average	1.5	3	2	0	5	 	1,808	1,183	2023-08-17
101622	1	2018	2,100	350151	98	343100	Cape Cod	Residential	Good +10	1.75	3	2	1	8	 	3,922	2,100	2023-08-17
101642	1	1973	1,700	314607	89	280000	Modern/Contemp	Residential	Average +20	1	3	2	0	7	01	3,496	1,700	2023-08-17
102644	1	1980	240	8892	54	4800	Camp	Residential	Minimum	1	 	0	0	 	 	240	240	2023-08-17
102691	1	2002	3,902	889222	83	738100	Modern/Contemp	Residential	Excellent	2	3	3	1	10	01	9,351	3,902	2023-08-17
102692	1	2006	3,152	728624	88	641200	Colonial	Residential	Good +10	2	4	3	1	10	 	6,504	3,152	2023-08-17
102712	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102732	1	1973	960	54953	58	31900	Mobile Home	Mobile Home	Average +10	1	3	1	0	5	01	1,528	960	2023-08-17
102736	1	2007	1,840	448179	91	407800	Modern/Contemp	Residential	Good +10	1.5	3	2	1	6	 	5,314	1,840	2023-08-17
102737	1	2017	3,418	645784	98	632900	Modern/Contemp	Residential	Good +20	2	3	2	1	8	 	7,446	3,418	2023-08-17
102759	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102763	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102766	1	1970	1,714	251821	76	191400	Cape Cod	Residential	Average +20	1.75	3	2	0	9	01	3,426	1,714	2023-08-17
102768	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102770	1	2016	3,296	497577	97	482600	Modern/Contemp	Residential	Good +10	2	4	2	0	8	01	4,313	3,296	2023-08-17
102771	1	1992	1,288	198711	77	153000	Ranch	Residential	Average	1	3	2	0	8	01	2,836	1,288	2023-08-17
102772	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102814	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102815	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102834	1	2018	2,997	869575	98	852200	Modern/Contemp	Residential	Excellent	2	3	3	1	8	 	9,365	2,997	2023-08-17
102854	1	1971	1,148	106120	63	66900	Ranch	Residential	Minimum	1	2	1	0	6	 	2,008	1,148	2023-08-17
102874	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102875	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102876	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102896	1	2023	2,204	307977	70	215600	Cape Cod	Residential	Good	1.75	3	2	1	5	 	3,944	2,204	2023-08-17
102897	1	1927	960	63900	47	30000	Camp	Residential	Average +10	1.5	3	1	0	5	 	1,455	960	2023-08-17
102897	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102897	3	1949	1,000	57681	40	23100	Camp	Residential	Average	1	3	2	0	5	 	1,180	1,000	2023-08-17
102897	4	1931	712	39277	40	15700	Camp	Residential	Average	1	3	1	0	5	 	862	712	2023-08-17
102916	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102956	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
102976	1	1930	720	80529	30	24200	Clubs/Lodge/Ha	Industrial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	1	MISSING-Num Kitchens:	896	720	2023-08-17
102996	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103016	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103036	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103057	1	1999	2,223	354052	85	300900	Cape Cod	Residential	Average +20	1.75	2	3	1	7	 	5,449	2,223	2023-08-17
103057	2	1955	380	23452	67	15700	Camp	Residential	Average	1	2	1	0	2	 	664	380	2023-08-17
103079	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103097	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103117	1	1850	3,038	336421	11	37000	Stor/Off/Apt	Commercial	Average +10	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	10	MISSING-Num Kitchens:	6,233	3,038	2023-08-17
103137	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103157	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103178	1	1850	545	55991	60	33600	Public School	Commercial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	1	MISSING-Num Kitchens:	545	545	2023-08-17
103197	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103220	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103222	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103224	1	1784	2,356	308132	60	184900	Antique	Residential	Average +10	1.75	3	2	0	8	 	4,866	2,356	2023-08-17
103225	1	1930	781	39228	35	13700	Camp	Residential	Average	1	5	1	 	7	 	796	781	2023-08-17
103226	1	1800	1,638	80966	50	40500	Studio/Garage	Residential	Average	2	 	0	 	 	 	1,638	1,638	2023-08-17
103227	1	1934	624	30558	50	15300	Camp	Residential	Below Average	1	 	 	 	 	 	768	624	2023-08-17
103228	1	1950	400	18645	50	9300	Camp	Residential	Below Average	1	1	1	 	2	 	480	400	2023-08-17
103229	1	1955	400	19968	50	10000	Camp	Residential	Average	1	1	1	 	2	 	480	400	2023-08-17
103230	1	1926	800	43222	50	21600	Camp	Residential	Average	1	1	2	 	4	 	912	800	2023-08-17
103233	1	1927	400	22004	50	11000	Camp	Residential	Average	1	1	1	 	2	 	552	400	2023-08-17
103237	1	1926	616	23760	50	11900	Camp	Residential	Minimum	1	2	1	 	4	 	792	616	2023-08-17
103238	1		400	17798	50	8900	Camp	Residential	Below Average	1	2	1	 	2	 	460	400	2023-08-17
103239	1	1927	600	32549	50	16300	Camp	Residential	Average	1	2	1	 	4	 	768	600	2023-08-17
103240	1	1921	578	31535	50	15800	Camp	Residential	Average	1	2	1	 	4	 	802	578	2023-08-17
103242	1	1925	400	17514	55	9600	Camp	Residential	Average	1	1	1	 	3	 	484	400	2023-08-17
103243	1	1924	566	28608	50	14300	Camp	Residential	Average	1	2	1	 	4	 	686	566	2023-08-17
103244	1	1924	400	21466	50	10700	Camp	Residential	Average	1	 	1	 	2	 	480	400	2023-08-17
103245	1	1924	973	52763	50	26400	Camp	Residential	Average	1	4	1	1	6	 	1,133	973	2023-08-17
103246	1	1924	400	19968	50	10000	Camp	Residential	Average	1	1	1	 	2	 	480	400	2023-08-17
103247	1	1948	400	19968	50	10000	Camp	Residential	Average	1	1	1	 	2	 	480	400	2023-08-17
103248	1	1924	800	44720	50	22400	Camp	Residential	Average	1	 	1	 	3	 	800	800	2023-08-17
103249	1	1949	400	21466	55	11800	Camp	Residential	Average	1	 	1	 	2	 	480	400	2023-08-17
103250	1	1926	864	49451	50	24700	Camp	Residential	Average	1	3	1	 	5	 	1,074	864	2023-08-17
103251	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
103252	1	2023	3,154	340205	30	102100	Cape Cod	Residential	Average +20	2	3	2	1	5	 	4,034	3,154	2023-08-17
103253	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2023-08-17
