Ass. Year,Improvements,Land,Total,PID,CollectedOn
2020,"$226,600 ","$97,500 ","$324,100 ",981,2023-01-25
,,,,,
2022,"$112,400 ","$137,000 ","$249,400 ",982,2023-01-25
2021,"$112,400 ","$137,000 ","$249,400 ",982,2023-01-25
2020,"$72,500 ","$104,800 ","$177,300 ",982,2023-01-25
,,,,,
2022,"$12,100 ","$137,300 ","$149,400 ",983,2023-01-25
2021,"$12,100 ","$137,300 ","$149,400 ",983,2023-01-25
2020,"$4,600 ","$106,700 ","$111,300 ",983,2023-01-25
,,,,,
2022,"$90,800 ","$118,300 ","$209,100 ",984,2023-01-25
2021,"$90,800 ","$118,300 ","$209,100 ",984,2023-01-25
2020,"$78,500 ","$90,100 ","$168,600 ",984,2023-01-25
,,,,,
2022,"$107,000 ","$139,600 ","$246,600 ",986,2023-01-25
2021,"$107,000 ","$139,600 ","$246,600 ",986,2023-01-25
2020,"$122,600 ","$96,500 ","$219,100 ",986,2023-01-25
,,,,,
2022,"$258,800 ","$164,100 ","$422,900 ",987,2023-01-25
2021,"$258,800 ","$164,100 ","$422,900 ",987,2023-01-25
2020,"$231,400 ","$117,700 ","$349,100 ",987,2023-01-25
,,,,,
2022,"$4,100 ","$1,100 ","$5,200 ",990,2023-01-25
2021,"$4,100 ","$1,100 ","$5,200 ",990,2023-01-25
2020,"$3,800 ","$1,100 ","$4,900 ",990,2023-01-25
,,,,,
2022,"$77,800 ","$131,000 ","$208,800 ",991,2023-01-25
2021,"$77,800 ","$131,000 ","$208,800 ",991,2023-01-25
2020,"$73,200 ","$99,300 ","$172,500 ",991,2023-01-25
,,,,,
2022,$0 ,"$13,500 ","$13,500 ",992,2023-01-25
2021,$0 ,"$13,500 ","$13,500 ",992,2023-01-25
2020,$0 ,"$13,500 ","$13,500 ",992,2023-01-25
,,,,,
2022,"$226,300 ","$135,900 ","$362,200 ",993,2023-01-25
2021,"$210,700 ","$135,900 ","$346,600 ",993,2023-01-25
2020,"$194,900 ","$99,100 ","$294,000 ",993,2023-01-25
,,,,,
2022,"$145,200 ","$171,100 ","$316,300 ",994,2023-01-25
2021,"$145,200 ","$171,100 ","$316,300 ",994,2023-01-25
2020,"$121,500 ","$122,900 ","$244,400 ",994,2023-01-25
,,,,,
2022,"$165,900 ","$84,200 ","$250,100 ",995,2023-01-25
2021,"$165,900 ","$89,400 ","$255,300 ",995,2023-01-25
2020,"$111,000 ","$49,900 ","$160,900 ",995,2023-01-25
,,,,,
2022,"$336,100 ","$186,700 ","$522,800 ",996,2023-01-25
2021,"$336,100 ","$186,700 ","$522,800 ",996,2023-01-25
2020,"$310,800 ","$163,900 ","$474,700 ",996,2023-01-25
,,,,,
2022,"$212,500 ","$160,700 ","$373,200 ",997,2023-01-25
2021,"$212,500 ","$160,700 ","$373,200 ",997,2023-01-25
2020,"$208,500 ","$141,500 ","$350,000 ",997,2023-01-25
,,,,,
2022,"$442,600 ","$212,200 ","$654,800 ",998,2023-01-25
2021,"$442,600 ","$212,200 ","$654,800 ",998,2023-01-25
2020,"$435,600 ","$162,900 ","$598,500 ",998,2023-01-25
,,,,,
2022,$0 ,"$4,800 ","$4,800 ",1002,2023-01-25
2021,$0 ,"$4,800 ","$4,800 ",1002,2023-01-25
2020,$0 ,"$4,800 ","$4,800 ",1002,2023-01-25
,,,,,
2022,"$167,600 ","$166,900 ","$334,500 ",1003,2023-01-25
2021,"$179,900 ","$166,900 ","$346,800 ",1003,2023-01-25
2020,"$198,500 ","$137,300 ","$335,800 ",1003,2023-01-25
,,,,,
2022,"$370,900 ","$175,200 ","$546,100 ",1004,2023-01-25
2021,"$370,900 ","$175,200 ","$546,100 ",1004,2023-01-25
2020,"$289,200 ","$166,000 ","$455,200 ",1004,2023-01-25
,,,,,
2022,"$348,300 ","$184,800 ","$533,100 ",1005,2023-01-25
2021,"$348,300 ","$184,800 ","$533,100 ",1005,2023-01-25
2020,"$303,600 ","$124,000 ","$427,600 ",1005,2023-01-25
,,,,,
2022,"$131,500 ","$140,300 ","$271,800 ",1006,2023-01-25
2021,"$131,500 ","$140,300 ","$271,800 ",1006,2023-01-25
2020,"$113,800 ","$106,500 ","$220,300 ",1006,2023-01-25
,,,,,
2022,$0 ,"$10,800 ","$10,800 ",1009,2023-01-25
2021,$0 ,"$10,800 ","$10,800 ",1009,2023-01-25
2020,$0 ,"$10,800 ","$10,800 ",1009,2023-01-25
,,,,,
2022,"$56,500 ","$122,100 ","$178,600 ",1015,2023-01-25
2021,"$56,500 ","$122,100 ","$178,600 ",1015,2023-01-25
2020,"$49,200 ","$95,200 ","$144,400 ",1015,2023-01-25
,,,,,
2022,"$122,600 ","$155,100 ","$277,700 ",1016,2023-01-25
2021,"$122,600 ","$155,100 ","$277,700 ",1016,2023-01-25
2020,"$111,500 ","$118,800 ","$230,300 ",1016,2023-01-25
,,,,,
2022,"$43,400 ","$94,600 ","$138,000 ",1018,2023-01-25
2021,"$43,400 ","$94,600 ","$138,000 ",1018,2023-01-25
2020,"$39,600 ","$81,900 ","$121,500 ",1018,2023-01-25
,,,,,
2022,"$265,300 ","$163,000 ","$428,300 ",1019,2023-01-25
2021,"$265,300 ","$163,000 ","$428,300 ",1019,2023-01-25
2020,"$253,200 ","$126,000 ","$379,200 ",1019,2023-01-25
,,,,,
2022,"$81,200 ","$169,000 ","$250,200 ",1020,2023-01-25
2021,"$81,200 ","$169,000 ","$250,200 ",1020,2023-01-25
2020,"$102,200 ","$131,400 ","$233,600 ",1020,2023-01-25
,,,,,
2022,"$370,500 ","$182,300 ","$552,800 ",1022,2023-01-25
2021,"$370,500 ","$182,300 ","$552,800 ",1022,2023-01-25
2020,"$256,100 ","$140,500 ","$396,600 ",1022,2023-01-25
,,,,,
2022,"$160,500 ","$195,700 ","$356,200 ",1023,2023-01-25
2021,"$160,500 ","$195,700 ","$356,200 ",1023,2023-01-25
2020,"$139,700 ","$158,800 ","$298,500 ",1023,2023-01-25
,,,,,
2022,"$142,900 ","$148,400 ","$291,300 ",1024,2023-01-25
2021,"$142,900 ","$148,400 ","$291,300 ",1024,2023-01-25
2020,"$121,200 ","$102,400 ","$223,600 ",1024,2023-01-25
,,,,,
2022,"$296,500 ","$202,000 ","$498,500 ",1025,2023-01-25
2021,"$277,500 ","$202,000 ","$479,500 ",1025,2023-01-25
2020,"$201,800 ","$189,300 ","$391,100 ",1025,2023-01-25
,,,,,
2022,"$261,400 ","$176,100 ","$437,500 ",1026,2023-01-25
2021,"$261,400 ","$176,100 ","$437,500 ",1026,2023-01-25
2020,"$248,000 ","$138,200 ","$386,200 ",1026,2023-01-25
,,,,,
2022,$0 ,"$19,100 ","$19,100 ",1027,2023-01-25
2021,$0 ,"$19,100 ","$19,100 ",1027,2023-01-25
2020,$0 ,"$19,100 ","$19,100 ",1027,2023-01-25
,,,,,
2022,$0 ,"$12,200 ","$12,200 ",1028,2023-01-25
2021,$0 ,"$12,200 ","$12,200 ",1028,2023-01-25
2020,$0 ,"$10,500 ","$10,500 ",1028,2023-01-25
,,,,,
2022,"$368,900 ","$264,300 ","$633,200 ",1030,2023-01-25
2021,"$368,900 ","$264,300 ","$633,200 ",1030,2023-01-25
2020,"$320,700 ","$229,000 ","$549,700 ",1030,2023-01-25
,,,,,
2022,"$145,000 ","$141,700 ","$286,700 ",1031,2023-01-25
2021,"$145,000 ","$141,700 ","$286,700 ",1031,2023-01-25
2020,"$114,500 ","$113,400 ","$227,900 ",1031,2023-01-25
,,,,,
2022,"$298,200 ","$179,500 ","$477,700 ",1033,2023-01-25
2021,"$298,200 ","$179,500 ","$477,700 ",1033,2023-01-25
2020,"$229,300 ","$139,800 ","$369,100 ",1033,2023-01-25
,,,,,
2022,"$17,100 ","$16,600 ","$33,700 ",1034,2023-01-25
2021,"$17,100 ","$16,600 ","$33,700 ",1034,2023-01-25
2020,"$15,300 ","$13,100 ","$28,400 ",1034,2023-01-25
,,,,,
2022,"$162,400 ","$251,800 ","$414,200 ",1035,2023-01-25
2021,"$162,400 ","$251,800 ","$414,200 ",1035,2023-01-25
2020,"$140,800 ","$195,200 ","$336,000 ",1035,2023-01-25
,,,,,
2022,"$53,700 ","$226,100 ","$279,800 ",1037,2023-01-25
2021,"$53,700 ","$226,100 ","$279,800 ",1037,2023-01-25
2020,"$29,400 ","$226,000 ","$255,400 ",1037,2023-01-25
,,,,,
2022,"$114,400 ","$97,000 ","$211,400 ",1038,2023-01-25
2021,"$103,600 ","$97,000 ","$200,600 ",1038,2023-01-25
2020,"$70,800 ","$87,600 ","$158,400 ",1038,2023-01-25
,,,,,
2022,$0 ,"$6,000 ","$6,000 ",1039,2023-01-25
2021,$0 ,"$113,300 ","$113,300 ",1039,2023-01-25
2020,$0 ,"$108,100 ","$108,100 ",1039,2023-01-25
,,,,,
2022,"$391,100 ","$143,100 ","$534,200 ",1040,2023-01-25
2021,"$355,700 ","$143,100 ","$498,800 ",1040,2023-01-25
2020,"$332,600 ","$144,300 ","$476,900 ",1040,2023-01-25
,,,,,
2022,"$348,600 ","$147,700 ","$496,300 ",1041,2023-01-25
2021,"$348,600 ","$147,700 ","$496,300 ",1041,2023-01-25
2020,"$301,900 ","$152,300 ","$454,200 ",1041,2023-01-25
,,,,,
2022,"$245,800 ","$152,800 ","$398,600 ",1042,2023-01-25
2021,"$245,800 ","$152,800 ","$398,600 ",1042,2023-01-25
2020,"$228,600 ","$139,800 ","$368,400 ",1042,2023-01-25
,,,,,
2022,"$125,600 ","$100,500 ","$226,100 ",1043,2023-01-25
2021,"$125,600 ","$100,500 ","$226,100 ",1043,2023-01-25
2020,"$122,000 ","$80,700 ","$202,700 ",1043,2023-01-25
,,,,,
2022,"$68,200 ","$105,400 ","$173,600 ",1045,2023-01-25
2021,"$68,200 ","$105,400 ","$173,600 ",1045,2023-01-25
2020,"$65,600 ","$96,400 ","$162,000 ",1045,2023-01-25
,,,,,
2022,"$128,000 ","$131,300 ","$259,300 ",1046,2023-01-25
2021,"$128,000 ","$131,300 ","$259,300 ",1046,2023-01-25
2020,"$121,700 ","$99,600 ","$221,300 ",1046,2023-01-25
,,,,,
2022,$0 ,"$4,400 ","$4,400 ",1048,2023-01-25
2021,$0 ,"$4,400 ","$4,400 ",1048,2023-01-25
2020,$0 ,"$4,100 ","$4,100 ",1048,2023-01-25
,,,,,
2022,"$31,100 ","$161,400 ","$192,500 ",1049,2023-01-25
2021,"$31,100 ","$161,400 ","$192,500 ",1049,2023-01-25
2020,"$28,800 ","$132,700 ","$161,500 ",1049,2023-01-25
,,,,,
2022,"$73,600 ","$147,200 ","$220,800 ",1051,2023-01-25
2021,"$73,600 ","$147,200 ","$220,800 ",1051,2023-01-25
2020,"$66,800 ","$114,100 ","$180,900 ",1051,2023-01-25
,,,,,
2022,"$118,300 ","$136,000 ","$254,300 ",1052,2023-01-25
2021,"$118,300 ","$136,000 ","$254,300 ",1052,2023-01-25
2020,"$73,500 ","$94,100 ","$167,600 ",1052,2023-01-25
,,,,,
2022,"$859,100 ","$328,400 ","$1,187,500 ",1053,2023-01-25
2021,"$859,100 ","$328,400 ","$1,187,500 ",1053,2023-01-25
2020,"$779,800 ","$366,200 ","$1,146,000 ",1053,2023-01-25
,,,,,
2022,"$1,622,000 ","$407,700 ","$2,029,700 ",1054,2023-01-25
2021,"$1,616,600 ","$469,200 ","$2,085,800 ",1054,2023-01-25
2020,"$1,158,900 ","$417,200 ","$1,576,100 ",1054,2023-01-25
,,,,,
2022,$0 ,"$16,900 ","$16,900 ",1055,2023-01-25
2021,$0 ,"$16,900 ","$16,900 ",1055,2023-01-25
2020,$0 ,"$16,900 ","$16,900 ",1055,2023-01-25
,,,,,
2022,$0 ,"$1,700 ","$1,700 ",1057,2023-01-25
2021,$0 ,"$1,700 ","$1,700 ",1057,2023-01-25
2020,$0 ,"$1,700 ","$1,700 ",1057,2023-01-25
,,,,,
2022,"$9,400 ","$17,000 ","$26,400 ",1058,2023-01-25
2021,"$9,400 ","$17,000 ","$26,400 ",1058,2023-01-25
2020,"$8,900 ","$12,400 ","$21,300 ",1058,2023-01-25
,,,,,
2022,"$952,200 ","$193,100 ","$1,145,300 ",1060,2023-01-25
2021,"$952,200 ","$193,100 ","$1,145,300 ",1060,2023-01-25
2020,"$766,000 ","$147,900 ","$913,900 ",1060,2023-01-25
,,,,,
2022,"$132,200 ","$194,200 ","$326,400 ",1061,2023-01-25
2021,"$132,200 ","$194,200 ","$326,400 ",1061,2023-01-25
2020,"$123,300 ","$155,500 ","$278,800 ",1061,2023-01-25
,,,,,
2022,"$536,700 ","$155,500 ","$692,200 ",1064,2023-01-25
2021,"$536,700 ","$155,500 ","$692,200 ",1064,2023-01-25
2020,"$492,900 ","$121,100 ","$614,000 ",1064,2023-01-25
,,,,,
2022,"$620,900 ","$192,600 ","$813,500 ",1068,2023-01-25
2021,"$620,900 ","$192,600 ","$813,500 ",1068,2023-01-25
2020,"$607,300 ","$148,600 ","$755,900 ",1068,2023-01-25
,,,,,
2022,$0 ,"$1,600 ","$1,600 ",1069,2023-01-25
2021,$0 ,"$1,600 ","$1,600 ",1069,2023-01-25
2020,$0 ,"$1,600 ","$1,600 ",1069,2023-01-25
,,,,,
2022,"$62,100 ","$169,800 ","$231,900 ",1070,2023-01-25
2021,"$62,100 ","$169,800 ","$231,900 ",1070,2023-01-25
2020,"$48,800 ","$134,300 ","$183,100 ",1070,2023-01-25
,,,,,
2022,"$496,200 ","$139,200 ","$635,400 ",1071,2023-01-25
2021,"$496,200 ","$139,200 ","$635,400 ",1071,2023-01-25
2020,"$452,100 ","$106,500 ","$558,600 ",1071,2023-01-25
,,,,,
2022,$0 ,"$5,300 ","$5,300 ",1076,2023-01-25
2021,$0 ,"$5,300 ","$5,300 ",1076,2023-01-25
2020,$0 ,"$5,300 ","$5,300 ",1076,2023-01-25
,,,,,
2022,$0 ,"$30,700 ","$30,700 ",1077,2023-01-25
2021,$0 ,"$30,700 ","$30,700 ",1077,2023-01-25
2020,$0 ,"$30,700 ","$30,700 ",1077,2023-01-25
,,,,,
2022,"$200,900 ","$103,900 ","$304,800 ",1078,2023-01-25
2021,"$200,900 ","$103,900 ","$304,800 ",1078,2023-01-25
2020,"$166,600 ","$82,200 ","$248,800 ",1078,2023-01-25
,,,,,
2022,$0 ,$100 ,$100 ,1079,2023-01-25
2021,$0 ,$100 ,$100 ,1079,2023-01-25
2020,$0 ,$100 ,$100 ,1079,2023-01-25
,,,,,
2022,$0 ,$100 ,$100 ,1081,2023-01-25
2021,$0 ,$100 ,$100 ,1081,2023-01-25
2020,$0 ,$100 ,$100 ,1081,2023-01-25
,,,,,
2022,"$33,700 ","$95,900 ","$129,600 ",1082,2023-01-25
2021,"$33,700 ","$95,900 ","$129,600 ",1082,2023-01-25
2020,"$49,500 ","$72,100 ","$121,600 ",1082,2023-01-25
,,,,,
2022,$0 ,"$3,900 ","$3,900 ",1083,2023-01-25
2021,$0 ,"$3,900 ","$3,900 ",1083,2023-01-25
2020,$0 ,"$3,900 ","$3,900 ",1083,2023-01-25
,,,,,
2022,$0 ,$100 ,$100 ,1084,2023-01-25
2021,$0 ,$100 ,$100 ,1084,2023-01-25
2020,$0 ,$100 ,$100 ,1084,2023-01-25
,,,,,
2022,$0 ,"$1,300 ","$1,300 ",1085,2023-01-25
2021,$0 ,"$1,300 ","$1,300 ",1085,2023-01-25
2020,$0 ,"$1,300 ","$1,300 ",1085,2023-01-25
,,,,,
2022,$0 ,"$83,500 ","$83,500 ",1087,2023-01-25
2021,$0 ,"$83,500 ","$83,500 ",1087,2023-01-25
2020,$0 ,"$68,100 ","$68,100 ",1087,2023-01-25
,,,,,
2022,"$80,800 ","$145,200 ","$226,000 ",1091,2023-01-25
2021,"$89,200 ","$145,200 ","$234,400 ",1091,2023-01-25
2020,"$76,500 ","$99,500 ","$176,000 ",1091,2023-01-25
,,,,,
2022,"$309,500 ","$161,300 ","$470,800 ",1092,2023-01-25
2021,"$309,500 ","$161,300 ","$470,800 ",1092,2023-01-25
2020,"$308,900 ","$125,600 ","$434,500 ",1092,2023-01-25
,,,,,
2022,$0 ,"$139,200 ","$139,200 ",1093,2023-01-25
2021,$0 ,"$139,200 ","$139,200 ",1093,2023-01-25
2020,$0 ,"$113,400 ","$113,400 ",1093,2023-01-25
,,,,,
2022,"$179,900 ","$240,600 ","$420,500 ",1094,2023-01-25
2021,"$179,900 ","$240,600 ","$420,500 ",1094,2023-01-25
2020,"$161,200 ","$186,300 ","$347,500 ",1094,2023-01-25
,,,,,
2022,"$1,589,900 ","$319,000 ","$1,908,900 ",1096,2023-01-25
2021,"$1,543,900 ","$319,000 ","$1,862,900 ",1096,2023-01-25
2020,"$1,186,300 ","$299,800 ","$1,486,100 ",1096,2023-01-25
,,,,,
2022,$0 ,$900 ,$900 ,1097,2023-01-25
2021,$0 ,$900 ,$900 ,1097,2023-01-25
2020,$0 ,$900 ,$900 ,1097,2023-01-25
,,,,,
2022,$0 ,"$1,800 ","$1,800 ",1098,2023-01-25
2021,$0 ,"$1,800 ","$1,800 ",1098,2023-01-25
2020,$0 ,"$1,800 ","$1,800 ",1098,2023-01-25
,,,,,
2022,"$257,600 ","$194,800 ","$452,400 ",1099,2023-01-25
2021,"$237,600 ","$194,800 ","$432,400 ",1099,2023-01-25
2020,"$190,800 ","$109,900 ","$300,700 ",1099,2023-01-25
,,,,,
2022,$0 ,$400 ,$400 ,1100,2023-01-25
2021,$0 ,$400 ,$400 ,1100,2023-01-25
2020,$0 ,$400 ,$400 ,1100,2023-01-25
,,,,,
2022,"$176,500 ","$127,400 ","$303,900 ",1101,2023-01-25
2021,"$176,500 ","$127,400 ","$303,900 ",1101,2023-01-25
2020,"$157,500 ","$86,200 ","$243,700 ",1101,2023-01-25
,,,,,
2022,"$94,200 ","$134,800 ","$229,000 ",1102,2023-01-25
2021,"$94,200 ","$134,800 ","$229,000 ",1102,2023-01-25
2020,"$79,300 ","$92,900 ","$172,200 ",1102,2023-01-25
,,,,,
2022,$0 ,"$3,100 ","$3,100 ",1103,2023-01-25
2021,$0 ,"$3,100 ","$3,100 ",1103,2023-01-25
2020,$0 ,"$3,100 ","$3,100 ",1103,2023-01-25
,,,,,
2022,"$535,000 ","$189,900 ","$724,900 ",1104,2023-01-25
2021,"$535,000 ","$189,900 ","$724,900 ",1104,2023-01-25
2020,"$527,000 ","$156,600 ","$683,600 ",1104,2023-01-25
,,,,,
2022,"$538,000 ","$187,500 ","$725,500 ",1105,2023-01-25
2021,"$538,000 ","$187,500 ","$725,500 ",1105,2023-01-25
2020,"$498,600 ","$165,900 ","$664,500 ",1105,2023-01-25
,,,,,
2022,"$653,900 ","$214,600 ","$868,500 ",1109,2023-01-25
2021,"$653,900 ","$214,600 ","$868,500 ",1109,2023-01-25
2020,"$600,500 ","$209,100 ","$809,600 ",1109,2023-01-25
,,,,,
2022,$0 ,"$128,800 ","$128,800 ",1111,2023-01-25
2021,$0 ,"$128,800 ","$128,800 ",1111,2023-01-25
2020,$0 ,"$103,700 ","$103,700 ",1111,2023-01-25
,,,,,
2022,"$196,600 ","$168,700 ","$365,300 ",1112,2023-01-25
2021,"$196,600 ","$168,700 ","$365,300 ",1112,2023-01-25
2020,"$161,500 ","$134,800 ","$296,300 ",1112,2023-01-25
,,,,,
2022,"$73,200 ","$222,800 ","$296,000 ",1113,2023-01-25
2021,"$73,200 ","$222,800 ","$296,000 ",1113,2023-01-25
2020,"$46,300 ","$178,700 ","$225,000 ",1113,2023-01-25
,,,,,
2022,"$204,900 ","$130,200 ","$335,100 ",1118,2023-01-25
2021,"$204,900 ","$130,200 ","$335,100 ",1118,2023-01-25
2020,"$195,400 ","$93,200 ","$288,600 ",1118,2023-01-25
,,,,,
2022,$0 ,"$3,700 ","$3,700 ",1119,2023-01-25
2021,$0 ,"$3,700 ","$3,700 ",1119,2023-01-25
2020,$0 ,"$3,700 ","$3,700 ",1119,2023-01-25
,,,,,
2022,"$370,500 ","$163,700 ","$534,200 ",1120,2023-01-25
2021,"$370,500 ","$163,700 ","$534,200 ",1120,2023-01-25
2020,"$336,800 ","$140,600 ","$477,400 ",1120,2023-01-25
,,,,,
2022,"$221,000 ","$148,900 ","$369,900 ",1121,2023-01-25
2021,"$221,000 ","$148,900 ","$369,900 ",1121,2023-01-25
2020,"$195,500 ","$102,800 ","$298,300 ",1121,2023-01-25
,,,,,
2022,"$27,800 ","$97,300 ","$125,100 ",1122,2023-01-25
2021,"$27,800 ","$97,300 ","$125,100 ",1122,2023-01-25
2020,"$10,300 ","$67,100 ","$77,400 ",1122,2023-01-25
,,,,,
2022,"$37,100 ","$140,400 ","$177,500 ",1123,2023-01-25
2021,"$37,100 ","$140,400 ","$177,500 ",1123,2023-01-25
2020,"$14,500 ","$115,400 ","$129,900 ",1123,2023-01-25
,,,,,
2022,"$39,500 ","$95,000 ","$134,500 ",1124,2023-01-25
2021,"$39,500 ","$95,000 ","$134,500 ",1124,2023-01-25
2020,"$120,300 ","$68,900 ","$189,200 ",1124,2023-01-25
,,,,,
2022,"$27,000 ","$50,400 ","$77,400 ",1125,2023-01-25
2021,"$27,000 ","$50,400 ","$77,400 ",1125,2023-01-25
2020,"$12,200 ","$44,600 ","$56,800 ",1125,2023-01-25
,,,,,
2022,"$194,300 ","$103,600 ","$297,900 ",1126,2023-01-25
2021,"$194,300 ","$103,600 ","$297,900 ",1126,2023-01-25
2020,"$168,200 ","$79,300 ","$247,500 ",1126,2023-01-25
,,,,,
2022,"$50,200 ","$120,200 ","$170,400 ",1127,2023-01-25
2021,"$50,200 ","$120,200 ","$170,400 ",1127,2023-01-25
2020,"$39,800 ","$123,100 ","$162,900 ",1127,2023-01-25
,,,,,
2022,$0 ,$100 ,$100 ,1129,2023-01-25
2021,$0 ,$100 ,$100 ,1129,2023-01-25
2020,$0 ,$100 ,$100 ,1129,2023-01-25
,,,,,
2022,"$54,200 ","$119,100 ","$173,300 ",1131,2023-01-25
2021,"$54,200 ","$119,100 ","$173,300 ",1131,2023-01-25
2020,"$30,900 ","$91,200 ","$122,100 ",1131,2023-01-25
,,,,,
2022,"$605,600 ","$163,900 ","$769,500 ",1132,2023-01-25
2021,"$605,600 ","$163,900 ","$769,500 ",1132,2023-01-25
2020,"$529,300 ","$142,800 ","$672,100 ",1132,2023-01-25
,,,,,
2022,"$121,200 ","$111,300 ","$232,500 ",1133,2023-01-25
2021,"$121,200 ","$111,300 ","$232,500 ",1133,2023-01-25
2020,"$85,800 ","$88,100 ","$173,900 ",1133,2023-01-25
,,,,,
2022,"$82,700 ","$92,300 ","$175,000 ",1136,2023-01-25
2021,"$82,700 ","$92,300 ","$175,000 ",1136,2023-01-25
2020,"$68,400 ","$70,500 ","$138,900 ",1136,2023-01-25
,,,,,
2022,"$26,500 ","$75,000 ","$101,500 ",1137,2023-01-25
2021,"$26,500 ","$75,000 ","$101,500 ",1137,2023-01-25
2020,"$12,800 ","$62,700 ","$75,500 ",1137,2023-01-25
,,,,,
2022,"$40,000 ","$46,500 ","$86,500 ",1138,2023-01-25
2021,"$40,000 ","$46,500 ","$86,500 ",1138,2023-01-25
2020,"$32,600 ","$36,700 ","$69,300 ",1138,2023-01-25
,,,,,
2022,"$233,000 ","$150,300 ","$383,300 ",1140,2023-01-25
2021,"$275,600 ","$143,300 ","$418,900 ",1140,2023-01-25
2020,"$211,300 ","$84,300 ","$295,600 ",1140,2023-01-25
,,,,,
2022,$0 ,"$3,300 ","$3,300 ",1141,2023-01-25
2021,$0 ,"$3,300 ","$3,300 ",1141,2023-01-25
2020,$0 ,"$3,000 ","$3,000 ",1141,2023-01-25
,,,,,
2022,"$252,600 ","$151,900 ","$404,500 ",1142,2023-01-25
2021,"$68,200 ","$151,900 ","$220,100 ",1142,2023-01-25
2020,"$61,500 ","$96,900 ","$158,400 ",1142,2023-01-25
,,,,,
2022,"$380,000 ","$145,800 ","$525,800 ",1144,2023-01-25
2021,"$380,000 ","$148,900 ","$528,900 ",1144,2023-01-25
2020,"$395,700 ","$121,000 ","$516,700 ",1144,2023-01-25
,,,,,
2022,"$164,600 ","$169,900 ","$334,500 ",1149,2023-01-25
2021,"$165,700 ","$169,900 ","$335,600 ",1149,2023-01-25
2020,"$127,500 ","$130,200 ","$257,700 ",1149,2023-01-25
,,,,,
2022,"$195,100 ","$190,700 ","$385,800 ",1150,2023-01-25
2021,"$195,100 ","$190,700 ","$385,800 ",1150,2023-01-25
2020,"$217,700 ","$164,100 ","$381,800 ",1150,2023-01-25
,,,,,
2022,$0 ,"$347,500 ","$347,500 ",1151,2023-01-25
2021,$0 ,"$347,500 ","$347,500 ",1151,2023-01-25
2020,$0 ,"$299,700 ","$299,700 ",1151,2023-01-25
,,,,,
2022,$0 ,"$4,800 ","$4,800 ",1152,2023-01-25
2021,$0 ,"$4,800 ","$4,800 ",1152,2023-01-25
2020,$0 ,"$4,800 ","$4,800 ",1152,2023-01-25
,,,,,
2022,$0 ,"$100,400 ","$100,400 ",1154,2023-01-25
2021,$0 ,"$100,400 ","$100,400 ",1154,2023-01-25
2020,$0 ,"$79,000 ","$79,000 ",1154,2023-01-25
,,,,,
2022,$0 ,"$1,100 ","$1,100 ",1155,2023-01-25
2021,$0 ,"$1,100 ","$1,100 ",1155,2023-01-25
2020,$0 ,"$1,100 ","$1,100 ",1155,2023-01-25
,,,,,
2022,"$343,100 ","$149,700 ","$492,800 ",1156,2023-01-25
2021,"$343,100 ","$149,700 ","$492,800 ",1156,2023-01-25
2020,"$333,100 ","$114,000 ","$447,100 ",1156,2023-01-25
,,,,,
2022,"$77,200 ","$125,100 ","$202,300 ",1157,2023-01-25
2021,"$77,200 ","$125,000 ","$202,200 ",1157,2023-01-25
2020,"$87,100 ","$95,500 ","$182,600 ",1157,2023-01-25
,,,,,
2022,$0 ,"$4,400 ","$4,400 ",1158,2023-01-25
2021,$0 ,"$4,400 ","$4,400 ",1158,2023-01-25
2020,$0 ,"$4,400 ","$4,400 ",1158,2023-01-25
,,,,,
2022,$0 ,"$3,600 ","$3,600 ",1163,2023-01-25
2021,$0 ,"$3,600 ","$3,600 ",1163,2023-01-25
2020,$0 ,"$3,600 ","$3,600 ",1163,2023-01-25
,,,,,
2022,$0 ,"$102,500 ","$102,500 ",1164,2023-01-25
2021,$0 ,"$102,500 ","$102,500 ",1164,2023-01-25
2020,$0 ,"$102,500 ","$102,500 ",1164,2023-01-25
,,,,,
2022,"$70,500 ","$85,100 ","$155,600 ",1165,2023-01-25
2021,"$70,500 ","$85,100 ","$155,600 ",1165,2023-01-25
2020,"$57,300 ","$71,800 ","$129,100 ",1165,2023-01-25
,,,,,
2022,"$182,400 ","$154,900 ","$337,300 ",1166,2023-01-25
2021,"$182,400 ","$154,900 ","$337,300 ",1166,2023-01-25
2020,"$191,000 ","$121,100 ","$312,100 ",1166,2023-01-25
,,,,,
2022,"$154,000 ","$142,600 ","$296,600 ",1167,2023-01-25
2021,"$154,000 ","$142,600 ","$296,600 ",1167,2023-01-25
2020,"$132,500 ","$111,500 ","$244,000 ",1167,2023-01-25
,,,,,
2022,"$527,000 ","$191,300 ","$718,300 ",1169,2023-01-25
2021,"$527,000 ","$191,300 ","$718,300 ",1169,2023-01-25
2020,"$509,600 ","$146,000 ","$655,600 ",1169,2023-01-25
,,,,,
2022,"$261,600 ","$171,800 ","$433,400 ",1170,2023-01-25
2021,"$261,600 ","$171,700 ","$433,300 ",1170,2023-01-25
2020,"$274,400 ","$143,000 ","$417,400 ",1170,2023-01-25
,,,,,
2022,$0 ,"$1,200 ","$1,200 ",1171,2023-01-25
2021,$0 ,"$1,200 ","$1,200 ",1171,2023-01-25
2020,$0 ,"$1,200 ","$1,200 ",1171,2023-01-25
,,,,,
