App. Year,Improvements,Land,Total,PID,CollectedOn
2021,244400,228800,473200,101382,2023-01-25
2020,246400,225000,471400,101382,2023-01-25
,,,,,
2022,3500,400400,403900,101442,2023-01-25
2021,3500,400400,403900,101442,2023-01-25
2020,3300,274600,277900,101442,2023-01-25
,,,,,
2022,926800,191100,1117900,101462,2023-01-25
2021,926800,191100,1117900,101462,2023-01-25
2020,840900,176500,1017400,101462,2023-01-25
,,,,,
2022,200,144400,144600,101483,2023-01-25
2021,200,144400,144600,101483,2023-01-25
2020,0,119900,119900,101483,2023-01-25
,,,,,
2022,0,13400,13400,101502,2023-01-25
2021,0,13400,13400,101502,2023-01-25
2020,0,11600,11600,101502,2023-01-25
,,,,,
2022,319000,277400,596400,101523,2023-01-25
2021,319000,277400,596400,101523,2023-01-25
2020,295500,201800,497300,101523,2023-01-25
,,,,,
2022,203700,1088400,1292100,101542,2023-01-25
2021,203700,1088400,1292100,101542,2023-01-25
2020,109800,931600,1041400,101542,2023-01-25
,,,,,
2022,900,379100,380000,101562,2023-01-25
2021,900,379100,380000,101562,2023-01-25
2020,800,338100,338900,101562,2023-01-25
,,,,,
2022,0,118800,118800,101582,2023-01-25
2021,0,118800,118800,101582,2023-01-25
2020,0,108000,108000,101582,2023-01-25
,,,,,
2022,243200,0,243200,101602,2023-01-25
2021,243200,0,243200,101602,2023-01-25
2020,217800,0,217800,101602,2023-01-25
,,,,,
2022,344800,174600,519400,101622,2023-01-25
2021,334300,174600,508900,101622,2023-01-25
2020,139800,150500,290300,101622,2023-01-25
,,,,,
2022,281900,144800,426700,101642,2023-01-25
2021,281900,144800,426700,101642,2023-01-25
2020,260900,111600,372500,101642,2023-01-25
,,,,,
2022,6300,141500,147800,102644,2023-01-25
2021,6300,141500,147800,102644,2023-01-25
2020,8300,113200,121500,102644,2023-01-25
,,,,,
2022,791100,474000,1265100,102691,2023-01-25
2021,791100,474000,1265100,102691,2023-01-25
2020,718300,475300,1193600,102691,2023-01-25
,,,,,
2022,645300,228300,873600,102692,2023-01-25
2021,645300,228300,873600,102692,2023-01-25
2020,522900,201600,724500,102692,2023-01-25
,,,,,
2022,11100,246900,258000,102712,2023-01-25
2021,11100,246900,258000,102712,2023-01-25
2020,8300,183700,192000,102712,2023-01-25
,,,,,
2022,36300,69300,105600,102732,2023-01-25
2021,36300,69300,105600,102732,2023-01-25
2020,16600,62700,79300,102732,2023-01-25
,,,,,
2022,425900,267000,692900,102736,2023-01-25
2021,425900,267000,692900,102736,2023-01-25
2020,394900,259700,654600,102736,2023-01-25
,,,,,
2022,672900,368500,1041400,102737,2023-01-25
2021,672900,368500,1041400,102737,2023-01-25
2020,569100,324800,893900,102737,2023-01-25
,,,,,
2022,0,20100,20100,102759,2023-01-25
2021,0,20100,20100,102759,2023-01-25
2020,0,16900,16900,102759,2023-01-25
,,,,,
2022,0,324900,324900,102763,2023-01-25
2021,0,324900,324900,102763,2023-01-25
2020,0,267300,267300,102763,2023-01-25
,,,,,
2022,171800,174300,346100,102766,2023-01-25
2021,171800,174300,346100,102766,2023-01-25
2020,169600,153300,322900,102766,2023-01-25
,,,,,
2022,0,109300,109300,102768,2023-01-25
2021,0,109300,109300,102768,2023-01-25
2020,0,83800,83800,102768,2023-01-25
,,,,,
2022,632600,356200,988800,102770,2023-01-25
2021,632600,356200,988800,102770,2023-01-25
2020,572100,355700,927800,102770,2023-01-25
,,,,,
2022,155400,136800,292200,102771,2023-01-25
2021,155400,136800,292200,102771,2023-01-25
2020,142000,93900,235900,102771,2023-01-25
,,,,,
2022,0,519500,519500,102772,2023-01-25
2021,0,519500,519500,102772,2023-01-25
2020,0,447800,447800,102772,2023-01-25
,,,,,
2022,49000,342900,391900,102814,2023-01-25
2021,49000,342900,391900,102814,2023-01-25
2020,42600,278300,320900,102814,2023-01-25
,,,,,
2022,0,126900,126900,102815,2023-01-25
2021,0,126900,126900,102815,2023-01-25
2020,0,114900,114900,102815,2023-01-25
,,,,,
2022,860200,522500,1382700,102834,2023-01-25
2021,860200,522500,1382700,102834,2023-01-25
2020,756800,457400,1214200,102834,2023-01-25
,,,,,
2022,67300,91400,158700,102854,2023-01-25
2021,67300,91400,158700,102854,2023-01-25
2020,45900,69600,115500,102854,2023-01-25
,,,,,
2022,0,207500,207500,102874,2023-01-25
2021,0,207500,207500,102874,2023-01-25
2020,0,176900,176900,102874,2023-01-25
,,,,,
2022,0,848300,848300,102875,2023-01-25
2021,0,848300,848300,102875,2023-01-25
2020,0,718400,718400,102875,2023-01-25
,,,,,
2022,0,327900,327900,102876,2023-01-25
2021,0,327900,327900,102876,2023-01-25
2020,0,281700,281700,102876,2023-01-25
,,,,,
2022,0,206700,206700,102896,2023-01-25
2021,0,206700,206700,102896,2023-01-25
2020,0,69900,69900,102896,2023-01-25
,,,,,
2022,72500,280300,352800,102897,2023-01-25
2021,72500,280300,352800,102897,2023-01-25
2020,96500,233500,330000,102897,2023-01-25
,,,,,
2022,0,294700,294700,102916,2023-01-25
2021,0,294700,294700,102916,2023-01-25
2020,0,238600,238600,102916,2023-01-25
,,,,,
2022,0,237100,237100,102956,2023-01-25
2021,0,237100,237100,102956,2023-01-25
2020,0,206300,206300,102956,2023-01-25
,,,,,
2022,37100,465700,502800,102976,2023-01-25
2021,37100,465700,502800,102976,2023-01-25
2020,28500,406000,434500,102976,2023-01-25
,,,,,
2022,0,443800,443800,102996,2023-01-25
2021,0,443800,443800,102996,2023-01-25
2020,0,378400,378400,102996,2023-01-25
,,,,,
2022,34800,299900,334700,103016,2023-01-25
2021,34800,299900,334700,103016,2023-01-25
2020,34200,263800,298000,103016,2023-01-25
,,,,,
2022,0,369500,369500,103036,2023-01-25
2021,0,369500,369500,103036,2023-01-25
2020,0,302800,302800,103036,2023-01-25
,,,,,
2022,327800,330000,657800,103057,2023-01-25
2021,327800,330000,657800,103057,2023-01-25
2020,411500,237400,648900,103057,2023-01-25
,,,,,
2022,11500,142900,154400,103078,2023-01-25
2021,11500,142900,154400,103078,2023-01-25
2020,11200,137000,148200,103078,2023-01-25
,,,,,
2022,0,218500,218500,103079,2023-01-25
2021,0,218500,218500,103079,2023-01-25
2020,0,203700,203700,103079,2023-01-25
,,,,,
2022,0,49900,49900,103097,2023-01-25
2021,0,49900,49900,103097,2023-01-25
2020,0,45700,45700,103097,2023-01-25
,,,,,
2022,37000,44500,81500,103117,2023-01-25
2021,37000,44500,81500,103117,2023-01-25
2020,39700,44500,84200,103117,2023-01-25
,,,,,
2022,50000,0,50000,103137,2023-01-25
2021,50000,0,50000,103137,2023-01-25
2020,45500,0,45500,103137,2023-01-25
,,,,,
2022,0,218000,218000,103157,2023-01-25
2021,0,218000,218000,103157,2023-01-25
2020,0,210000,210000,103157,2023-01-25
,,,,,
2022,33600,88000,121600,103178,2023-01-25
2021,33600,88000,121600,103178,2023-01-25
,,,,,
2022,60000,0,60000,103197,2023-01-25
2021,60000,0,60000,103197,2023-01-25
,,,,,
2022,0,1500,1500,103220,2023-01-25
,,,,,
2022,0,223800,223800,103222,2023-01-25
,,,,,
2022,350700,0,350700,103224,2023-01-25
,,,,,
2022,148500,0,148500,103225,2023-01-25
,,,,,
2022,175000,0,175000,103226,2023-01-25
,,,,,
2022,144800,0,144800,103227,2023-01-25
,,,,,
2022,138900,0,138900,103228,2023-01-25
,,,,,
2022,138000,0,138000,103229,2023-01-25
,,,,,
2022,152100,0,152100,103230,2023-01-25
,,,,,
2022,141100,0,141100,103233,2023-01-25
,,,,,
2022,141000,0,141000,103237,2023-01-25
,,,,,
2022,131100,0,131100,103238,2023-01-25
,,,,,
2022,146200,0,146200,103239,2023-01-25
,,,,,
2022,147300,0,147300,103240,2023-01-25
,,,,,
2022,143100,0,143100,103242,2023-01-25
,,,,,
2022,145400,0,145400,103243,2023-01-25
,,,,,
2022,140800,0,140800,103244,2023-01-25
,,,,,
2022,161100,0,161100,103245,2023-01-25
,,,,,
2022,139800,0,139800,103246,2023-01-25
,,,,,
2022,139800,0,139800,103247,2023-01-25
,,,,,
2022,155900,0,155900,103248,2023-01-25
,,,,,
2022,141600,0,141600,103249,2023-01-25
,,,,,
2022,158900,0,158900,103250,2023-01-25
,,,,,
2022,144800,0,144800,103251,2023-01-25
,,,,,
,,,,,
,,,,,
,,,,,
No Data for Appraisal History ,103252,44951,,,
